Mes;Anho;Precipitacion;Ubicacion
Febrero;2006;22.1;General Bruguez
Febrero;2007;51.4;General Bruguez
Febrero;2008;166.3;General Bruguez
Febrero;2009;233.8;General Bruguez
Febrero;2010;94.1;General Bruguez
Febrero;2011;426.7;General Bruguez
Febrero;2012;52.1;General Bruguez
Febrero;2013;221.9;General Bruguez
Febrero;2014;80.4;General Bruguez
Febrero;2015;115.9;General Bruguez
Febrero;2016;381.1;General Bruguez
Febrero;2017;337.1;General Bruguez
Febrero;2018;131.5;General Bruguez
Febrero;2019;216.4;General Bruguez
Febrero;2020;77.9;General Bruguez
Febrero;2021;34.5;General Bruguez
Febrero;2022;23.5;General Bruguez
Febrero;2023;107.6;General Bruguez
Marzo;1990;-;General Bruguez
Marzo;1991;-;General Bruguez
Marzo;1992;201.8;General Bruguez
Marzo;1993;36.1;General Bruguez
Marzo;1994;80.9;General Bruguez
Marzo;1995;203;General Bruguez
Marzo;1996;212.6;General Bruguez
Marzo;1997;85.6;General Bruguez
Marzo;1998;64.9;General Bruguez
Marzo;1999;290;General Bruguez
Marzo;2000;37;General Bruguez
Marzo;2001;120.8;General Bruguez
Marzo;2002;81.6;General Bruguez
Marzo;2003;194.9;General Bruguez
Marzo;2004;114.9;General Bruguez
Marzo;2005;67.5;General Bruguez
Marzo;2006;122.5;General Bruguez
Marzo;2007;246.1;General Bruguez
Marzo;2008;239.4;General Bruguez
Marzo;2009;70.3;General Bruguez
Marzo;2010;104.6;General Bruguez
Marzo;2011;65.6;General Bruguez
Marzo;2012;150.9;General Bruguez
Marzo;2013;51.4;General Bruguez
Marzo;2014;244.7;General Bruguez
Marzo;2015;196.4;General Bruguez
Marzo;2016;267.1;General Bruguez
Marzo;2017;123.5;General Bruguez
Marzo;2018;212.5;General Bruguez
Marzo;2019;211.7;General Bruguez
Marzo;2020;46.5;General Bruguez
Marzo;2021;106;General Bruguez
Marzo;2022;213.8;General Bruguez
Marzo;2023;102.6;General Bruguez
Abril;1990;-;General Bruguez
Abril;1991;-;General Bruguez
Abril;1992;203.1;General Bruguez
Abril;1993;79.1;General Bruguez
Abril;1994;186.2;General Bruguez
Abril;1995;160.6;General Bruguez
Abril;1996;111.9;General Bruguez
Abril;1997;133.9;General Bruguez
Abril;1998;188.2;General Bruguez
Abril;1999;65.3;General Bruguez
Abril;2000;197;General Bruguez
Abril;2001;171.3;General Bruguez
Abril;2002;189.5;General Bruguez
Abril;2003;30.3;General Bruguez
Abril;2004;255;General Bruguez
Abril;2005;151.5;General Bruguez
Abril;2006;107.8;General Bruguez
Abril;2007;166.7;General Bruguez
Abril;2008;29.4;General Bruguez
Abril;2009;37.5;General Bruguez
Abril;2010;34.5;General Bruguez
Abril;2011;93.5;General Bruguez
Abril;2012;356.9;General Bruguez
Abril;2013;81;General Bruguez
Abril;2014;267.8;General Bruguez
Abril;2015;198.4;General Bruguez
Abril;2016;39.7;General Bruguez
Abril;2017;222.3;General Bruguez
Abril;2018;0.9;General Bruguez
Abril;2019;315.8;General Bruguez
Abril;2020;25.1;General Bruguez
Abril;2021;146.7;General Bruguez
Abril;2022;69;General Bruguez
Abril;2023;122.3;General Bruguez
Mayo ;1990;-;General Bruguez
Mayo ;1991;-;General Bruguez
Mayo ;1992;165.3;General Bruguez
Mayo ;1993;26.6;General Bruguez
Mayo ;1994;140.3;General Bruguez
Mayo ;1995;121.3;General Bruguez
Mayo ;1996;70.8;General Bruguez
Mayo ;1997;46.1;General Bruguez
Mayo ;1998;28.9;General Bruguez
Mayo ;1999;115.9;General Bruguez
Mayo ;2000;76.4;General Bruguez
Mayo ;2001;43.4;General Bruguez
Mayo ;2002;123.3;General Bruguez
Mayo ;2003;6.2;General Bruguez
Mayo ;2004;62.1;General Bruguez
Mayo ;2005;125;General Bruguez
Mayo ;2006;42.8;General Bruguez
Mayo ;2007;98;General Bruguez
Mayo ;2008;13;General Bruguez
Mayo ;2009;320.7;General Bruguez
Mayo ;2010;177.7;General Bruguez
Mayo ;2011;18.8;General Bruguez
Mayo ;2012;44.6;General Bruguez
Mayo ;2013;72.4;General Bruguez
Mayo ;2014;252.3;General Bruguez
Mayo ;2015;138.4;General Bruguez
Mayo ;2016;58.8;General Bruguez
Mayo ;2017;119.8;General Bruguez
Mayo ;2018;87.2;General Bruguez
Mayo ;2019;105.6;General Bruguez
Mayo ;2020;32.1;General Bruguez
Mayo ;2021;25.9;General Bruguez
Mayo ;2022;57.4;General Bruguez
Mayo ;2023;151.4;General Bruguez
Junio;1990;-;General Bruguez
Junio;1991;-;General Bruguez
Junio;1992;109.2;General Bruguez
Junio;1993;21.9;General Bruguez
Junio;1994;39.2;General Bruguez
Junio;1995;1;General Bruguez
Junio;1996;16.9;General Bruguez
Junio;1997;36.8;General Bruguez
Junio;1998;40.7;General Bruguez
Junio;1999;59.7;General Bruguez
Junio;2000;138.2;General Bruguez
Junio;2001;19.7;General Bruguez
Junio;2002;74.4;General Bruguez
Junio;2003;30.2;General Bruguez
Junio;2004;59.1;General Bruguez
Junio;2005;37.1;General Bruguez
Junio;2006;39.9;General Bruguez
Junio;2007;6;General Bruguez
Junio;2008;28;General Bruguez
Junio;2009;36.2;General Bruguez
Junio;2010;14.2;General Bruguez
Junio;2011;35.8;General Bruguez
Junio;2012;30.3;General Bruguez
Junio;2013;76.9;General Bruguez
Junio;2014;172.4;General Bruguez
Junio;2015;45.3;General Bruguez
Junio;2016;28.7;General Bruguez
Junio;2017;40.9;General Bruguez
Junio;2018;5.9;General Bruguez
Junio;2019;6.9;General Bruguez
Junio;2020;34.5;General Bruguez
Junio;2021;28.8;General Bruguez
Junio;2022;15.8;General Bruguez
Junio;2023;13;General Bruguez
Julio;1990;-;General Bruguez
Julio;1991;-;General Bruguez
Julio;1992;14.6;General Bruguez
Julio;1993;18.6;General Bruguez
Julio;1994;51.7;General Bruguez
Julio;1995;2.8;General Bruguez
Julio;1996;15.2;General Bruguez
Julio;1997;14.8;General Bruguez
Julio;1998;27.2;General Bruguez
Julio;1999;7.9;General Bruguez
Julio;2000;8.2;General Bruguez
Julio;2001;16.8;General Bruguez
Julio;2002;19;General Bruguez
Julio;2003;4.4;General Bruguez
Julio;2004;54.8;General Bruguez
Julio;2005;2;General Bruguez
Julio;2006;0;General Bruguez
Julio;2007;18;General Bruguez
Julio;2008;42;General Bruguez
Julio;2009;122.3;General Bruguez
Julio;2010;90.4;General Bruguez
Julio;2011;111.2;General Bruguez
Julio;2012;17.4;General Bruguez
Julio;2013;9.4;General Bruguez
Julio;2014;58.4;General Bruguez
Julio;2015;32.8;General Bruguez
Julio;2016;6;General Bruguez
Julio;2017;11.2;General Bruguez
Julio;2018;23.7;General Bruguez
Julio;2019;87.8;General Bruguez
Julio;2020;21.3;General Bruguez
Julio;2021;35.8;General Bruguez
Julio;2022;1.6;General Bruguez
Julio;2023;22.5;General Bruguez
Agosto;1990;-;General Bruguez
Agosto;1991;-;General Bruguez
Agosto;1992;103.5;General Bruguez
Agosto;1993;4.8;General Bruguez
Agosto;1994;27.2;General Bruguez
Agosto;1995;2.3;General Bruguez
Agosto;1996;68.9;General Bruguez
Agosto;1997;15.7;General Bruguez
Agosto;1998;157.3;General Bruguez
Agosto;1999;1.6;General Bruguez
Agosto;2000;76.6;General Bruguez
Agosto;2001;23.4;General Bruguez
Agosto;2002;30.7;General Bruguez
Agosto;2003;12;General Bruguez
Agosto;2004;2.8;General Bruguez
Agosto;2005;7.8;General Bruguez
Agosto;2006;28.6;General Bruguez
Agosto;2007;0.2;General Bruguez
Agosto;2008;18.1;General Bruguez
Agosto;2009;12.5;General Bruguez
Agosto;2010;0.2;General Bruguez
Agosto;2011;2.8;General Bruguez
Agosto;2012;16.2;General Bruguez
Agosto;2013;32.1;General Bruguez
Agosto;2014;1.6;General Bruguez
Agosto;2015;23.5;General Bruguez
Agosto;2016;12.9;General Bruguez
Agosto;2017;29.8;General Bruguez
Agosto;2018;29.8;General Bruguez
Agosto;2019;51.5;General Bruguez
Agosto;2020;9.2;General Bruguez
Agosto;2021;2.5;General Bruguez
Agosto;2022;4.1;General Bruguez
Agosto;2023;-;General Bruguez
Setiembre;1990;-;General Bruguez
Setiembre;1991;-;General Bruguez
Setiembre;1992;75.9;General Bruguez
Setiembre;1993;30.6;General Bruguez
Setiembre;1994;65.6;General Bruguez
Setiembre;1995;53.4;General Bruguez
Setiembre;1996;62;General Bruguez
Setiembre;1997;239.2;General Bruguez
Setiembre;1998;114.5;General Bruguez
Setiembre;1999;29.6;General Bruguez
Setiembre;2000;18.5;General Bruguez
Setiembre;2001;130.3;General Bruguez
Setiembre;2002;27.5;General Bruguez
Setiembre;2003;55.3;General Bruguez
Setiembre;2004;24;General Bruguez
Setiembre;2005;78.3;General Bruguez
Setiembre;2006;38.8;General Bruguez
Setiembre;2007;20;General Bruguez
Setiembre;2008;13.3;General Bruguez
Setiembre;2009;56.9;General Bruguez
Setiembre;2010;49.7;General Bruguez
Setiembre;2011;71.5;General Bruguez
Setiembre;2012;14.8;General Bruguez
Setiembre;2013;20.4;General Bruguez
Setiembre;2014;108.9;General Bruguez
Setiembre;2015;2;General Bruguez
Setiembre;2016;33.4;General Bruguez
Setiembre;2017;76;General Bruguez
Setiembre;2018;148.6;General Bruguez
Setiembre;2019;3.5;General Bruguez
Setiembre;2020;15.8;General Bruguez
Setiembre;2021;31.4;General Bruguez
Setiembre;2022;7;General Bruguez
Setiembre;2023;-;General Bruguez
Octubre;1990;-;General Bruguez
Octubre;1991;-;General Bruguez
Octubre;1992;192.6;General Bruguez
Octubre;1993;135.6;General Bruguez
Octubre;1994;93.4;General Bruguez
Octubre;1995;131.7;General Bruguez
Octubre;1996;196.1;General Bruguez
Octubre;1997;77.6;General Bruguez
Octubre;1998;76.1;General Bruguez
Octubre;1999;20.2;General Bruguez
Octubre;2000;155.6;General Bruguez
Octubre;2001;64.9;General Bruguez
Octubre;2002;98.3;General Bruguez
Octubre;2003;55.7;General Bruguez
Octubre;2004;120.4;General Bruguez
Octubre;2005;124.5;General Bruguez
Octubre;2006;303.4;General Bruguez
Octubre;2007;46.9;General Bruguez
Octubre;2008;44.9;General Bruguez
Octubre;2009;55;General Bruguez
Octubre;2010;161.7;General Bruguez
Octubre;2011;30.4;General Bruguez
Octubre;2012;148.9;General Bruguez
Octubre;2013;179.4;General Bruguez
Octubre;2014;48.4;General Bruguez
Octubre;2015;121.5;General Bruguez
Octubre;2016;102.9;General Bruguez
Octubre;2017;124.4;General Bruguez
Octubre;2018;289.9;General Bruguez
Octubre;2019;43.2;General Bruguez
Octubre;2020;71.2;General Bruguez
Octubre;2021;139.8;General Bruguez
Octubre;2022;258.3;General Bruguez
Octubre;2023;-;General Bruguez
Noviembre ;1990;-;General Bruguez
Noviembre ;1991;-;General Bruguez
Noviembre ;1992;148.6;General Bruguez
Noviembre ;1993;222.2;General Bruguez
Noviembre ;1994;135;General Bruguez
Noviembre ;1995;77.4;General Bruguez
Noviembre ;1996;200.7;General Bruguez
Noviembre ;1997;206.6;General Bruguez
Noviembre ;1998;145.3;General Bruguez
Noviembre ;1999;68;General Bruguez
Noviembre ;2000;187.3;General Bruguez
Noviembre ;2001;110;General Bruguez
Noviembre ;2002;336.3;General Bruguez
Noviembre ;2003;242.3;General Bruguez
Noviembre ;2004;291.2;General Bruguez
Noviembre ;2005;114.6;General Bruguez
Noviembre ;2006;158.5;General Bruguez
Noviembre ;2007;113;General Bruguez
Noviembre ;2008;169.1;General Bruguez
Noviembre ;2009;77.2;General Bruguez
Noviembre ;2010;93;General Bruguez
Noviembre ;2011;254;General Bruguez
Noviembre ;2012;133.7;General Bruguez
Noviembre ;2013;75.2;General Bruguez
Noviembre ;2014;166.1;General Bruguez
Noviembre ;2015;228.5;General Bruguez
Noviembre ;2016;212.7;General Bruguez
Noviembre ;2017;198.3;General Bruguez
Noviembre ;2018;205.9;General Bruguez
Noviembre ;2019;139.4;General Bruguez
Noviembre ;2020;232;General Bruguez
Noviembre ;2021;94.6;General Bruguez
Noviembre ;2022;162;General Bruguez
Noviembre ;2023;-;General Bruguez
Diciembre;1990;-;General Bruguez
Diciembre;1991;-;General Bruguez
Diciembre;1992;255.4;General Bruguez
Diciembre;1993;70.2;General Bruguez
Diciembre;1994;239.2;General Bruguez
Diciembre;1995;131.8;General Bruguez
Diciembre;1996;68.7;General Bruguez
Diciembre;1997;57.8;General Bruguez
Diciembre;1998;126.6;General Bruguez
Diciembre;1999;92.9;General Bruguez
Diciembre;2000;194;General Bruguez
Diciembre;2001;117.8;General Bruguez
Diciembre;2002;33.5;General Bruguez
Diciembre;2003;301.4;General Bruguez
Diciembre;2004;91;General Bruguez
Diciembre;2005;56;General Bruguez
Diciembre;2006;194.1;General Bruguez
Diciembre;2007;340.5;General Bruguez
Diciembre;2008;52.3;General Bruguez
Diciembre;2009;185.8;General Bruguez
Diciembre;2010;87.6;General Bruguez
Diciembre;2011;22.7;General Bruguez
Diciembre;2012;219.2;General Bruguez
Diciembre;2013;60.5;General Bruguez
Diciembre;2014;67.8;General Bruguez
Diciembre;2015;254.2;General Bruguez
Diciembre;2016;236.8;General Bruguez
Diciembre;2017;109.9;General Bruguez
Diciembre;2018;77.7;General Bruguez
Diciembre;2019;144.4;General Bruguez
Diciembre;2020;251.3;General Bruguez
Diciembre;2021;38.1;General Bruguez
Diciembre;2022;78.7;General Bruguez
Diciembre;2023;-;General Bruguez
Enero;1990;-;San Pedro
Enero;1991;-;San Pedro
Enero;1992;-;San Pedro
Enero;1993;-;San Pedro
Enero;1994;-;San Pedro
Enero;1995;260.8;San Pedro
Enero;1996;135.3;San Pedro
Enero;1997;149.9;San Pedro
Enero;1998;133.4;San Pedro
Enero;1999;249.9;San Pedro
Enero;2000;76.1;San Pedro
Enero;2001;123.2;San Pedro
Enero;2002;32.2;San Pedro
Enero;2003;160.4;San Pedro
Enero;2004;43;San Pedro
Enero;2005;116;San Pedro
Enero;2006;134.4;San Pedro
Enero;2007;-;San Pedro
Enero;2008;178.9;San Pedro
Enero;2009;206.7;San Pedro
Enero;2010;236.6;San Pedro
Enero;2011;132;San Pedro
Enero;2012;46.5;San Pedro
Enero;2013;33.5;San Pedro
Enero;2014;105.4;San Pedro
Enero;2015;115.5;San Pedro
Enero;2016;200;San Pedro
Enero;2017;34;San Pedro
Enero;2018;221.3;San Pedro
Enero;2019;131.8;San Pedro
Enero;2020;208.8;San Pedro
Enero;2021;338;San Pedro
Enero;2022;67.6;San Pedro
Enero;2023;170;San Pedro
Febrero;1990;-;San Pedro
Febrero;1991;-;San Pedro
Febrero;1992;-;San Pedro
Febrero;1993;-;San Pedro
Febrero;1994;-;San Pedro
Febrero;1995;48.2;San Pedro
Febrero;1996;333.5;San Pedro
Febrero;1997;245.8;San Pedro
Febrero;1998;459.8;San Pedro
Febrero;1999;89.4;San Pedro
Febrero;2000;125.1;San Pedro
Febrero;2001;327.7;San Pedro
Febrero;2002;202.4;San Pedro
Febrero;2003;77.5;San Pedro
Febrero;2004;69.9;San Pedro
Febrero;2005;2.1;San Pedro
Febrero;2006;232;San Pedro
Febrero;2007;-;San Pedro
Febrero;2008;434;San Pedro
Febrero;2009;51.2;San Pedro
Febrero;2010;169.5;San Pedro
Febrero;2011;270.6;San Pedro
Febrero;2012;192.5;San Pedro
Febrero;2013;47.5;San Pedro
Febrero;2014;45.7;San Pedro
Febrero;2015;129.9;San Pedro
Febrero;2016;155.2;San Pedro
Febrero;2017;245.3;San Pedro
Febrero;2018;192.5;San Pedro
Febrero;2019;294.2;San Pedro
Febrero;2020;41.5;San Pedro
Febrero;2021;45.1;San Pedro
Febrero;2022;181.3;San Pedro
Febrero;2023;208;San Pedro
Marzo;1990;-;San Pedro
Marzo;1991;-;San Pedro
Marzo;1992;-;San Pedro
Marzo;1993;-;San Pedro
Marzo;1994;-;San Pedro
Marzo;1995;71.7;San Pedro
Marzo;1996;133.2;San Pedro
Marzo;1997;79.7;San Pedro
Marzo;1998;110.9;San Pedro
Marzo;1999;88.8;San Pedro
Marzo;2000;28.3;San Pedro
Marzo;2001;21.3;San Pedro
Marzo;2002;115.4;San Pedro
Marzo;2003;128.4;San Pedro
Marzo;2004;100.6;San Pedro
Marzo;2005;24;San Pedro
Marzo;2006;253.2;San Pedro
Marzo;2007;-;San Pedro
Marzo;2008;111;San Pedro
Marzo;2009;50.2;San Pedro
Marzo;2010;169.4;San Pedro
Marzo;2011;92.1;San Pedro
Marzo;2012;112.3;San Pedro
Marzo;2013;24.9;San Pedro
Marzo;2014;109.2;San Pedro
Marzo;2015;16.2;San Pedro
Marzo;2016;72.3;San Pedro
Marzo;2017;136.6;San Pedro
Marzo;2018;130;San Pedro
Marzo;2019;171.5;San Pedro
Marzo;2020;33.2;San Pedro
Marzo;2021;89.7;San Pedro
Marzo;2022;183.8;San Pedro
Marzo;2023;253.5;San Pedro
Abril;1990;-;San Pedro
Abril;1991;-;San Pedro
Abril;1992;-;San Pedro
Abril;1993;-;San Pedro
Abril;1994;-;San Pedro
Abril;1995;179;San Pedro
Abril;1996;249.3;San Pedro
Abril;1997;111.5;San Pedro
Abril;1998;362.8;San Pedro
Abril;1999;144.7;San Pedro
Abril;2000;83;San Pedro
Abril;2001;210.4;San Pedro
Abril;2002;33;San Pedro
Abril;2003;55.4;San Pedro
Abril;2004;308.8;San Pedro
Abril;2005;192.3;San Pedro
Abril;2006;148;San Pedro
Abril;2007;45;San Pedro
Abril;2008;163;San Pedro
Abril;2009;37;San Pedro
Abril;2010;101.1;San Pedro
Abril;2011;99.5;San Pedro
Abril;2012;177.4;San Pedro
Abril;2013;141.5;San Pedro
Abril;2014;353.4;San Pedro
Abril;2015;245.7;San Pedro
Abril;2016;111;San Pedro
Abril;2017;111.7;San Pedro
Abril;2018;0;San Pedro
Abril;2019;240;San Pedro
Abril;2020;88.2;San Pedro
Abril;2021;103.3;San Pedro
Abril;2022;73.8;San Pedro
Abril;2023;130;San Pedro
Mayo ;1990;-;San Pedro
Mayo ;1991;-;San Pedro
Mayo ;1992;-;San Pedro
Mayo ;1993;-;San Pedro
Mayo ;1994;-;San Pedro
Mayo ;1995;32.4;San Pedro
Mayo ;1996;78.1;San Pedro
Mayo ;1997;93.9;San Pedro
Mayo ;1998;181.8;San Pedro
Mayo ;1999;151;San Pedro
Mayo ;2000;248.8;San Pedro
Mayo ;2001;29.4;San Pedro
Mayo ;2002;196.3;San Pedro
Mayo ;2003;2.6;San Pedro
Mayo ;2004;95;San Pedro
Mayo ;2005;169;San Pedro
Mayo ;2006;89.2;San Pedro
Mayo ;2007;167.3;San Pedro
Mayo ;2008;49;San Pedro
Mayo ;2009;228.2;San Pedro
Mayo ;2010;142.6;San Pedro
Mayo ;2011;0.5;San Pedro
Mayo ;2012;69.3;San Pedro
Mayo ;2013;224.6;San Pedro
Mayo ;2014;137.3;San Pedro
Mayo ;2015;273.8;San Pedro
Mayo ;2016;247.6;San Pedro
Mayo ;2017;148.3;San Pedro
Mayo ;2018;99;San Pedro
Mayo ;2019;253.3;San Pedro
Mayo ;2020;144.3;San Pedro
Mayo ;2021;24.2;San Pedro
Mayo ;2022;124;San Pedro
Mayo ;2023;17;San Pedro
Junio;1990;-;San Pedro
Junio;1991;-;San Pedro
Junio;1992;-;San Pedro
Junio;1993;-;San Pedro
Junio;1994;-;San Pedro
Junio;1995;13.7;San Pedro
Junio;1996;61;San Pedro
Junio;1997;136.9;San Pedro
Junio;1998;29.2;San Pedro
Junio;1999;171;San Pedro
Junio;2000;129.5;San Pedro
Junio;2001;10.3;San Pedro
Junio;2002;67.8;San Pedro
Junio;2003;45.5;San Pedro
Junio;2004;181.5;San Pedro
Junio;2005;107;San Pedro
Junio;2006;95.7;San Pedro
Junio;2007;0;San Pedro
Junio;2008;56.3;San Pedro
Junio;2009;105.3;San Pedro
Junio;2010;22;San Pedro
Junio;2011;93;San Pedro
Junio;2012;63.6;San Pedro
Junio;2013;183.6;San Pedro
Junio;2014;237.4;San Pedro
Junio;2015;69.8;San Pedro
Junio;2016;0;San Pedro
Junio;2017;45.3;San Pedro
Junio;2018;65.9;San Pedro
Junio;2019;8.8;San Pedro
Junio;2020;57.5;San Pedro
Junio;2021;80.5;San Pedro
Junio;2022;121.3;San Pedro
Junio;2023;34;San Pedro
Julio;1990;-;San Pedro
Julio;1991;-;San Pedro
Julio;1992;-;San Pedro
Julio;1993;-;San Pedro
Julio;1994;-;San Pedro
Julio;1995;59;San Pedro
Julio;1996;2.2;San Pedro
Julio;1997;57.7;San Pedro
Julio;1998;42.5;San Pedro
Julio;1999;41.4;San Pedro
Julio;2000;25.6;San Pedro
Julio;2001;56.9;San Pedro
Julio;2002;14.3;San Pedro
Julio;2003;72;San Pedro
Julio;2004;105.4;San Pedro
Julio;2005;18;San Pedro
Julio;2006;49.7;San Pedro
Julio;2007;58.3;San Pedro
Julio;2008;64.5;San Pedro
Julio;2009;113.7;San Pedro
Julio;2010;66;San Pedro
Julio;2011;161;San Pedro
Julio;2012;48.4;San Pedro
Julio;2013;5;San Pedro
Julio;2014;116.3;San Pedro
Julio;2015;230.8;San Pedro
Julio;2016;10.7;San Pedro
Julio;2017;1.5;San Pedro
Julio;2018;2.6;San Pedro
Julio;2019;79.7;San Pedro
Julio;2020;23.6;San Pedro
Julio;2021;15;San Pedro
Julio;2022;3;San Pedro
Julio;2023;35;San Pedro
Agosto;1990;-;San Pedro
Agosto;1991;-;San Pedro
Agosto;1992;-;San Pedro
Agosto;1993;-;San Pedro
Agosto;1994;10;San Pedro
Agosto;1995;6.5;San Pedro
Agosto;1996;36.6;San Pedro
Agosto;1997;31.7;San Pedro
Agosto;1998;152.4;San Pedro
Agosto;1999;0;San Pedro
Agosto;2000;93.8;San Pedro
Agosto;2001;24.7;San Pedro
Agosto;2002;32.7;San Pedro
Agosto;2003;35.4;San Pedro
Agosto;2004;5.6;San Pedro
Agosto;2005;31;San Pedro
Agosto;2006;105;San Pedro
Agosto;2007;7;San Pedro
Agosto;2008;59.4;San Pedro
Agosto;2009;93;San Pedro
Agosto;2010;8.2;San Pedro
Agosto;2011;24;San Pedro
Agosto;2012;13.2;San Pedro
Agosto;2013;34.2;San Pedro
Agosto;2014;0;San Pedro
Agosto;2015;17.2;San Pedro
Agosto;2016;56;San Pedro
Agosto;2017;13;San Pedro
Agosto;2018;24.5;San Pedro
Agosto;2019;12.5;San Pedro
Agosto;2020;83.9;San Pedro
Agosto;2021;0;San Pedro
Agosto;2022;61.6;San Pedro
Agosto;2023;-;San Pedro
Setiembre;1990;-;San Pedro
Setiembre;1991;-;San Pedro
Setiembre;1992;-;San Pedro
Setiembre;1993;-;San Pedro
Setiembre;1994;86.7;San Pedro
Setiembre;1995;56.9;San Pedro
Setiembre;1996;34.5;San Pedro
Setiembre;1997;169.8;San Pedro
Setiembre;1998;119.3;San Pedro
Setiembre;1999;19.5;San Pedro
Setiembre;2000;91.3;San Pedro
Setiembre;2001;147.7;San Pedro
Setiembre;2002;27.6;San Pedro
Setiembre;2003;60;San Pedro
Setiembre;2004;8.8;San Pedro
Setiembre;2005;89;San Pedro
Setiembre;2006;0;San Pedro
Setiembre;2007;29;San Pedro
Setiembre;2008;64.5;San Pedro
Setiembre;2009;171.6;San Pedro
Setiembre;2010;180.9;San Pedro
Setiembre;2011;46.4;San Pedro
Setiembre;2012;18.4;San Pedro
Setiembre;2013;39.6;San Pedro
Setiembre;2014;258.4;San Pedro
Setiembre;2015;98.1;San Pedro
Setiembre;2016;97.8;San Pedro
Setiembre;2017;25.2;San Pedro
Setiembre;2018;191.8;San Pedro
Setiembre;2019;6.1;San Pedro
Setiembre;2020;15.6;San Pedro
Setiembre;2021;20.8;San Pedro
Setiembre;2022;132.7;San Pedro
Setiembre;2023;-;San Pedro
Octubre;1990;-;San Pedro
Octubre;1991;-;San Pedro
Octubre;1992;-;San Pedro
Octubre;1993;-;San Pedro
Octubre;1994;117.2;San Pedro
Octubre;1995;221.9;San Pedro
Octubre;1996;267.1;San Pedro
Octubre;1997;166.7;San Pedro
Octubre;1998;177.6;San Pedro
Octubre;1999;14.6;San Pedro
Octubre;2000;160.2;San Pedro
Octubre;2001;45.7;San Pedro
Octubre;2002;114.8;San Pedro
Octubre;2003;312.4;San Pedro
Octubre;2004;151.5;San Pedro
Octubre;2005;302;San Pedro
Octubre;2006;-;San Pedro
Octubre;2007;78;San Pedro
Octubre;2008;161.7;San Pedro
Octubre;2009;95.5;San Pedro
Octubre;2010;304.1;San Pedro
Octubre;2011;67.3;San Pedro
Octubre;2012;298.4;San Pedro
Octubre;2013;290.2;San Pedro
Octubre;2014;83.9;San Pedro
Octubre;2015;171.7;San Pedro
Octubre;2016;137.8;San Pedro
Octubre;2017;114.5;San Pedro
Octubre;2018;211.8;San Pedro
Octubre;2019;51.4;San Pedro
Octubre;2020;107.2;San Pedro
Octubre;2021;186.6;San Pedro
Octubre;2022;326.2;San Pedro
Octubre;2023;-;San Pedro
Noviembre ;1990;-;San Pedro
Noviembre ;1991;-;San Pedro
Noviembre ;1992;-;San Pedro
Noviembre ;1993;-;San Pedro
Noviembre ;1994;141.9;San Pedro
Noviembre ;1995;72.7;San Pedro
Noviembre ;1996;65.7;San Pedro
Noviembre ;1997;377.8;San Pedro
Noviembre ;1998;202.8;San Pedro
Noviembre ;1999;169.2;San Pedro
Noviembre ;2000;170.8;San Pedro
Noviembre ;2001;208.6;San Pedro
Noviembre ;2002;186.7;San Pedro
Noviembre ;2003;180.3;San Pedro
Noviembre ;2004;348;San Pedro
Noviembre ;2005;165;San Pedro
Noviembre ;2006;0;San Pedro
